iid,gcd,student_entity_id,total_minutes,content_progress
LAK2OC,GRADE2,9141429,2052,0.869
LAK2OC,GRADE2,9100757,2257,0.856
LAK2OC,GRADE2,9068713,2133,0.645
LAK2OC,GRADE2,9114380,3261,0.891
LAK2OC,GRADE2,9087836,2432,1
LAK2OC,GRADE2,9143635,2650,1
LAK2OC,GRADE2,9104849,3394,0.919
LAK2OC,GRADE2,9149931,3112,1
LAK2OC,GRADE2,9135204,2280,0.826
LAK2OC,GRADE2,9106589,2115,0.919
LAK2OC,GRADE2,9108867,1793,0.816
LAK2OC,GRADE2,9100799,408,0.308
LAK2OC,GRADE1,9068342,1634,0.901
LAK2OC,GRADE2,9068980,3172,1
LAK2OC,GRADE2,9119188,2455,0.622
LAK2OC,GRADE2,9116167,2888,0.74
NOR2LM,GRADE2,9142817,2121,0.705
NOR2LM,GRADE2,9114158,2610,0.703
NOR2LM,GRADE2,9142828,1629,0.348
NOR2LM,GRADE1,9137922,0,0
NOR2LM,GRADE2,9135735,2211,0.244
NOR2LM,GRADE2,9151812,2261,0.659
SEV2LM,GRADE2,9150923,1728,0.386
HIG2LS,GRADE2,9137135,543,0.08
SEV2LM,GRADE2,9083117,3145,0.804
HIG2LS,GRADE2,10531932,322,0.054
MCM2LR,GRADE2,9080808,585,0.167
NOR2LM,GRADE2,9116223,3084,1
HIG2LS,GRADE2,9150969,0,0
NOR2LM,GRADE2,9113192,1395,0.286
NOR2LM,GRADE2,9092452,0,0
HIG2LS,GRADE2,9087026,0,0
SEV2LM,GRADE2,9139586,2901,1
SEV2LM,GRADE2,9135704,2025,0.409
SEV2LM,GRADE2,9142598,2521,0.552
SEV2LM,GRADE2,9143086,1817,0.364
SEV2LM,GRADE2,9120448,2044,0.802
SEV2LM,GRADE2,9132173,4593,1
SEV2LM,GRADE2,9143869,3055,1
SEV2LM,GRADE2,9141787,2299,0.657
SEV2LM,GRADE2,9141900,3257,1
SEV2LM,GRADE2,9133708,2148,1
SUN2OC,GRADE2,9082104,1323,0.59
SUN2OC,GRADE2,9091166,3152,0.848
MOU2LN,GRADE2,9509095,1421,0.282
MOU2LN,GRADE2,9085508,2515,1
MOU2LN,GRADE2,9135555,2228,0.711
MOU2LN,GRADE2,9509232,2011,0.457
LYN2LM,GRADE2,9120488,1769,0.536
CYP2OC,GRADE2,9142935,1912,1
MOU2LN,GRADE2,9075484,1254,0.185
FAI2LN,GRADE1,9138739,311,0.03
MOU2LN,GRADE2,9509072,1456,0.318
LYN2LM,GRADE2,9121124,1951,0.604
LYN2LM,GRADE2,9138577,2099,0.717
FAI2LN,GRADE2,9138765,390,0.177
MOU2LN,GRADE2,9152527,2237,0.602
FAI2LN,GRADE1,9117809,488,0.173
CYP2OC,GRADE2,9114934,1500,0.485
LYN2LM,GRADE2,9121666,1935,0.919
FAI2LN,GRADE2,9089465,390,0.221
FAI2LN,GRADE2,9135254,261,0.074
FAI2LN,GRADE2,9084537,254,0.06
CYP2OC,GRADE2,10492016,0,0
LYN2LM,GRADE2,9072005,3275,0.558
LYN2LM,GRADE2,9073931,2801,0.808
MOU2LN,GRADE2,9509107,663,0.086
OZO2OC,GRADE2,9151982,764,0.346
OZO2OC,GRADE2,9127725,726,0.435
OZO2OC,GRADE2,9135804,2392,0.738
OZO2OC,GRADE2,9080921,1626,0.74
OZO2OC,GRADE2,9143208,2941,0.691
OZO2OC,GRADE2,9137928,0,0
OZO2OC,GRADE2,9148046,328,0.121
OZO2OC,GRADE2,9117935,3115,0.83
OZO2OC,GRADE1,9137537,1391,0.971
OZO2OC,GRADE1,9072549,1169,0.558
OZO2OC,GRADE1,9127981,1039,0.734
OZO2OC,GRADE1,9077800,1741,0.84
OZO2OC,GRADE1,9092856,1310,0.49
OZO2OC,GRADE2,9117382,2875,1
SEV2LM,GRADE2,9068007,2339,0.441
SEV2LM,GRADE2,9089467,2338,0.358
SEV2LM,GRADE2,9087761,3238,1
SEV2LM,GRADE2,9115158,2191,0.792
SEV2LM,GRADE2,9153054,3303,0.629
SEV2LM,GRADE2,9079518,3472,0.975
SEV2LM,GRADE2,9092764,2100,0.5
SEV2LM,GRADE2,9143867,1479,0.429
SEV2LM,GRADE2,9141930,3197,0.536
SEV2LM,GRADE2,9142538,1862,0.459
SEV2LM,GRADE2,9115546,1097,0.215
SEV2LM,GRADE2,9152376,2655,0.691
HIG2LS,GRADE2,9091668,0,0
MCM2LR,GRADE2,9135782,943,0.524
HIG2LS,GRADE2,9143765,919,0.496
HIG2LS,GRADE2,9113177,732,0.195
SEV2LM,GRADE2,9151668,3359,0.939
HIG2LS,GRADE2,9071621,81,0.024
MCM2LR,GRADE2,9143902,1474,0.443
MCM2LR,GRADE2,9141212,1905,0.604
OZO2OC,GRADE2,9133542,1218,0.269
OZO2OC,GRADE2,9091086,1342,0.348
OZO2OC,GRADE1,9121508,1742,1
OZO2OC,GRADE1,9073576,1474,0.326
OZO2OC,GRADE1,9081392,3765,1
OZO2OC,GRADE1,9079505,1907,0.751
OZO2OC,GRADE1,9138694,2248,1
OZO2OC,GRADE1,9071276,1476,0.842
OZO2OC,GRADE1,9069562,2332,1
OZO2OC,GRADE1,9068456,2061,1
OZO2OC,GRADE1,9113363,2237,1
OZO2OC,GRADE1,9138242,664,0.366
OZO2OC,GRADE1,9114599,1474,0.131
OZO2OC,GRADE1,9068483,2743,1
OZO2OC,GRADE1,9100769,2149,1
OZO2OC,GRADE1,9137555,1937,1
OZO2OC,GRADE1,9142448,2522,1
OZO2OC,GRADE1,9127647,2267,0.868
OZO2OC,GRADE1,9127736,2215,1
OZO2OC,GRADE1,9139054,2390,1
OZO2OC,GRADE1,9083926,938,0.366
OZO2OC,GRADE1,9138332,0,0
OZO2OC,GRADE1,9076867,1756,1
OZO2OC,GRADE1,9071305,1987,0.847
OZO2OC,GRADE1,9068369,1747,1
OZO2OC,GRADE1,9138802,4338,1
OZO2OC,GRADE1,9139052,2051,1
OZO2OC,GRADE1,9139216,1698,0.481
OZO2OC,GRADE1,9084183,1909,1
OZO2OC,GRADE1,9083897,1683,1
OZO2OC,GRADE1,9141846,1251,0.403
OZO2OC,GRADE1,9141773,1709,0.95
OZO2OC,GRADE1,9091127,2203,0.631
OZO2OC,GRADE1,9138714,2188,1
OZO2OC,GRADE1,9151234,1633,1
OZO2OC,GRADE1,9071387,1828,0.863
OZO2OC,GRADE1,9068396,2215,1
OZO2OC,GRADE1,9111186,3351,1
OZO2OC,GRADE1,9138774,1685,1
OZO2OC,GRADE1,9139599,1778,0.945
OZO2OC,GRADE1,9143282,1490,1
OZO2OC,GRADE1,9101095,2818,0.671
OZO2OC,GRADE1,9081365,1758,0.957
OZO2OC,GRADE1,9121204,1948,1
OZO2OC,GRADE1,9138713,5056,1
OZO2OC,GRADE1,9138468,2039,0.901
OZO2OC,GRADE1,9069811,1967,1
OZO2OC,GRADE1,9139510,3164,1
OZO2OC,GRADE1,9139027,1768,0.417
OZO2OC,GRADE1,9084197,2076,1
LEI2LS,GRADE2,9141035,2479,1
LEI2LS,GRADE2,9138463,3466,1
LEI2LS,GRADE2,9113914,2447,1
LEI2LS,GRADE2,9090378,793,0.086
LEI2LS,GRADE2,9105408,3110,1
LEI2LS,GRADE2,9084589,2682,0.921
LEI2LS,GRADE2,9140780,3194,1
LEI2LS,GRADE2,9114404,1671,0.866
LEI2LS,GRADE2,9112659,3638,0.642
LEI2LS,GRADE2,9141646,2232,1
LEI2LS,GRADE2,9074898,2564,1
LEI2LS,GRADE2,9089723,2710,0.86
LEI2LS,GRADE2,9140806,1778,0.887
LEI2LS,GRADE2,9143154,2849,1
LEI2LS,GRADE2,9069148,3002,0.689
LEI2LS,GRADE2,9142846,2774,0.856
LEI2LS,GRADE2,9078180,0,0
LEI2LS,GRADE2,9075029,0,0
LEI2LS,GRADE2,9118379,0,0
LEI2LS,GRADE2,9090646,2426,0.87
LEI2LS,GRADE2,9102033,3014,0.838
AZA2LN,GRADE2,9140596,1866,0.606
LEI2LS,GRADE2,9138055,2252,1
BEL2LS,GRADE2,9112808,2265,0.761
TAR2OC,GRADE2,9150623,2324,0.695
PIN2LU,GRADE2,9143480,2023,0.786
OAK2LT,GRADE1,10354767,2310,1
OZO2OC,GRADE1,9083921,1087,0.678
OZO2OC,GRADE1,9085867,2076,1
OZO2OC,GRADE1,9084664,2262,1
OZO2OC,GRADE1,9081393,2961,1
OZO2OC,GRADE1,9081308,2408,1
OZO2OC,GRADE1,9116507,1875,1
OZO2OC,GRADE1,9138471,2699,1
OZO2OC,GRADE1,9118023,2102,1
OZO2OC,GRADE1,9071269,2256,1
OZO2OC,GRADE1,9140154,2413,1
OZO2OC,GRADE1,9084194,676,0.391
OZO2OC,GRADE1,9083924,1616,0.608
OZO2OC,GRADE1,9143280,2083,1
OZO2OC,GRADE1,9126837,2643,1
OZO2OC,GRADE2,9141872,2186,0.695
OZO2OC,GRADE1,9142707,1519,0.87
OZO2OC,GRADE1,9142775,1162,0.347
OZO2OC,GRADE1,9142743,1592,1
OZO2OC,GRADE1,9120536,2410,1
OZO2OC,GRADE1,9142769,2897,1
OZO2OC,GRADE1,9142772,1949,1
OZO2OC,GRADE1,9081830,1935,1
OZO2OC,GRADE1,9142733,1549,1
OZO2OC,GRADE1,9142714,1481,0.777
OZO2OC,GRADE1,9090116,1935,0.889
OZO2OC,GRADE1,9114302,2049,1
BAY2LM,GRADE2,9086212,1420,0.528
CRO2LU,GRADE2,9071901,1929,0.86
BAY2LM,GRADE2,10098092,1421,0.346
MEL2LN,GRADE2,9071241,13,0
MEL2LN,GRADE2,9073880,0,0
MEL2LN,GRADE2,9071633,0,0
MEL2LN,GRADE2,9073777,0,0
MEL2LN,GRADE2,9071130,0,0
MEL2LN,GRADE2,9071074,289,0.048
CRO2LU,GRADE2,9071480,1389,0.298
CRO2LU,GRADE2,9071104,1094,0.185
PLU2LS,GRADE2,9071240,376,0.121
BAY2LM,GRADE2,9142257,564,0.27
MEL2LN,GRADE2,9140820,55,0.006
MEL2LN,GRADE2,9140723,0,0
MEL2LN,GRADE2,9140742,78,0.014
MEL2LN,GRADE2,9140732,13,0
MEL2LN,GRADE2,9142155,42,0.014
MEL2LN,GRADE2,9142219,0,0
DOU2LN,GRADE2,9119377,511,0.191
PLU2LS,GRADE2,9141515,2403,0.741
PLU2LS,GRADE2,9138204,2131,0.814
BAY2LM,GRADE2,9150718,410,0.104
BAY2LM,GRADE2,9078603,1622,0.558
CAM2LM,GRADE2,9073061,9,0
CAM2LM,GRADE2,9139991,0,0
SAN2LR,GRADE2,9138608,261,0.05
BEA2LM,GRADE1,9071106,527,0.211
BEA2LM,GRADE2,9074215,705,0.201
GUL2LM,GRADE2,9071142,37,0.004
BEA2LM,GRADE1,9071477,1758,0.736
CAM2LM,GRADE2,9071075,51,0.014
CAM2LM,GRADE2,9071091,20,0
SAN2LR,GRADE2,9071257,44,0
GUL2LM,GRADE2,9071313,562,0.25
FUG2LT,GRADE2,9074193,1122,0.262
FUG2LT,GRADE2,9073821,2486,0.786
GUL2LM,GRADE2,9073390,5,0
CAM2LM,GRADE2,9071233,0,0
SAN2LR,GRADE2,9091509,145,0.036
CAM2LM,GRADE2,9073964,0,0
SAN2LR,GRADE2,9071353,100,0.02
SAN2LR,GRADE2,9072065,89,0.032
SAN2LR,GRADE2,9073912,0,0
FUG2LT,GRADE2,9074107,2322,0.62
FUG2LT,GRADE2,9120442,0,0
BEA2LM,GRADE2,9172206,723,0.137
CAM2LM,GRADE2,9140684,218,0.116
CAM2LM,GRADE2,9140703,73,0.008
SEV2LM,GRADE2,9071232,1763,0.594
NOR2LM,GRADE2,9072354,1267,0.26
NOR2LM,GRADE2,9071996,2373,0.693
SEV2LM,GRADE2,9071237,1730,0.36
SEV2LM,GRADE2,9071341,2855,0.859
SEV2LM,GRADE2,9071171,2169,0.653
SEV2LM,GRADE2,9071160,1505,0.691
HIG2LS,GRADE2,9151505,608,0.179
SEV2LM,GRADE2,9142342,2202,0.457
HIG2LS,GRADE2,9140711,772,0.256
HIG2LS,GRADE2,9140817,788,0.244
HIG2LS,GRADE2,9140709,469,0.105
HIG2LS,GRADE2,9140701,835,0.229
MCM2LR,GRADE2,9140819,1384,0.294
SEV2LM,GRADE2,9142377,2679,0.943
SEV2LM,GRADE2,9073866,3493,1
SEV2LM,GRADE2,9142254,3881,1
SEV2LM,GRADE2,9147379,2297,0.177
HIG2LS,GRADE2,9141516,620,0.137
SOU2LT,GRADE2,9142227,4301,0.921
MAX2LN,GRADE2,9141522,0,0
EIS2LR,GRADE2,9141558,1433,0.284
EIS2LR,GRADE2,9118662,3233,1
MAX2LN,GRADE2,9127621,0,0
MAX2LN,GRADE2,9141574,9,0
MAX2LN,GRADE2,9072399,0,0
EIS2LR,GRADE2,9079312,1152,0.32
EIS2LR,GRADE2,9078633,1788,0.719
EIS2LR,GRADE2,9079306,2370,0.57
EIS2LR,GRADE2,9115086,3295,1
MAX2LN,GRADE2,9115073,81,0.026
EIS2LR,GRADE2,9118833,1143,0.302
MAX2LN,GRADE1,10321353,0,0
EIS2LR,GRADE2,9119060,1767,0.578
MAX2LN,GRADE2,9088046,121,0.02
EIS2LR,GRADE2,10558972,221,0.074
MAX2LN,GRADE2,10509044,0,0
EIS2LR,GRADE2,9595646,1869,0.493
EIS2LR,GRADE2,9091138,3072,0.883
MAX2LN,GRADE2,9113867,58,0.022
MAX2LN,GRADE2,9142840,0,0
WAL2LT,GRADE2,9142312,2182,0.689
WAL2LT,GRADE2,9078392,0,0
WAL2LT,GRADE1,10457491,599,0.244
WAL2LT,GRADE2,10421623,1057,0.369
WAL2LT,GRADE2,10178801,828,0.229
WAL2LT,GRADE1,10404764,135,0.061
WAL2LT,GRADE1,9078042,1283,0.476
WAL2LT,GRADE1,9101145,0,0
WAL2LT,GRADE1,9133700,1607,0.68
WAL2LT,GRADE1,9142795,1553,0.84
WAL2LT,GRADE1,9077328,1230,0.398
WAL2LT,GRADE1,9149398,2033,0.758
WAL2LT,GRADE1,9100909,1481,0.852
WAL2LT,GRADE1,9118943,0,0
SUN2OC,GRADE2,9080218,2354,1
SUN2OC,GRADE2,9069078,1920,0.485
SUN2OC,GRADE2,9084823,0,0
SUN2OC,GRADE2,9148102,2176,1
SUN2OC,GRADE2,9138010,1927,1
SUN2OC,GRADE2,9137931,3040,1
SUN2OC,GRADE2,9091671,3366,1
SUN2OC,GRADE2,9148905,2528,1
SUN2OC,GRADE2,9148902,2675,0.872
SUN2OC,GRADE2,9076393,2696,1
SUN2OC,GRADE2,9148907,2895,1
SUN2OC,GRADE2,9151183,2381,0.923
SUN2OC,GRADE1,9134125,1523,0.73
SUN2OC,GRADE2,9138012,1659,0.81
SUN2OC,GRADE2,9138008,2989,0.606
SUN2OC,GRADE2,9141462,2468,1
SUN2OC,GRADE2,9139638,2571,1
SUN2OC,GRADE2,9143843,3228,1
SUN2OC,GRADE2,9075935,2494,0.663
SUN2OC,GRADE2,9151576,3591,0.945
SUN2OC,GRADE2,9152435,3586,1
SUN2OC,GRADE2,9142718,3497,1
WAL2LT,GRADE1,9101247,1988,0.633
WAL2LT,GRADE1,9151642,1923,0.586
WAL2LT,GRADE1,9151657,1762,1
WAL2LT,GRADE1,9151656,2173,1
WAL2LT,GRADE1,9113311,2212,1
WAL2LT,GRADE1,9115195,1564,0.563
WAL2LT,GRADE1,9092766,3033,1
WAL2LT,GRADE1,9092187,2323,1
WAL2LT,GRADE1,9141184,1499,0.406
WAL2LT,GRADE1,9090461,10,0
WAL2LT,GRADE1,9114364,1507,0.478
WAL2LT,GRADE1,9140361,3326,1
WAL2LT,GRADE1,9141206,529,0.185
WAL2LT,GRADE1,9120154,1724,0.889
WAL2LT,GRADE1,9113991,1968,0.875
WAL2LT,GRADE1,9090676,1753,0.654
WAL2LT,GRADE1,9077221,2221,1
WAL2LT,GRADE1,9147136,85,0
WAL2LT,GRADE1,9092106,2108,1
WAL2LT,GRADE1,9069114,2012,0.842
WAL2LT,GRADE1,9069086,2890,0.547
WAL2LT,GRADE1,9093294,2934,1
WAL2LT,GRADE1,9090731,1595,0.838
WAL2LT,GRADE1,9101068,2293,1
WAL2LT,GRADE1,9150263,783,0.462
SUN2OC,GRADE2,9152536,2862,1
SUN2OC,GRADE2,9147710,2477,0.885
SUN2OC,GRADE2,9152430,1523,0.691
SUN2OC,GRADE2,9086060,2637,0.955
SUN2OC,GRADE2,9110416,2727,1
SUN2OC,GRADE2,9112869,2624,1
SUN2OC,GRADE2,9091551,4257,1
SUN2OC,GRADE2,9142430,5222,1
SUN2OC,GRADE2,9142333,2076,1
SUN2OC,GRADE2,9142338,3394,1
SUN2OC,GRADE2,9112916,2807,1
SUN2OC,GRADE2,9151535,0,0
SUN2OC,GRADE2,9152244,2329,1
SUN2OC,GRADE2,9151557,2229,1
SUN2OC,GRADE2,9151662,3416,0.915
SUN2OC,GRADE2,9080428,2968,0.967
SUN2OC,GRADE2,9110585,3323,0.806
SUN2OC,GRADE2,9110023,3058,1
SUN2OC,GRADE2,9151595,2107,1
SUN2OC,GRADE2,9151665,2334,1
SUN2OC,GRADE2,9152509,2845,1
SUN2OC,GRADE2,9151712,3640,0.949
SUN2OC,GRADE2,9142040,2136,1
SUN2OC,GRADE2,9152501,3197,1
SUN2OC,GRADE2,9137520,2450,0.528
SUN2OC,GRADE2,9152964,3118,0.945
SUN2OC,GRADE2,9087746,1804,1
NOR2LN,GRADE2,9109642,2153,0.774
MID2LM,GRADE2,9137314,223,0.086
MID2LM,GRADE2,9080180,486,0.27
MID2LM,GRADE2,9085718,81,0.024
MID2LM,GRADE2,9135654,87,0.022
MID2LM,GRADE2,9137875,193,0.07
MID2LM,GRADE2,9150976,407,0.125
MID2LM,GRADE2,9137687,0,0
MID2LM,GRADE2,9072176,104,0.008
MID2LM,GRADE2,9135628,783,0.338
MID2LM,GRADE2,9135651,179,0.056
MID2LM,GRADE2,9143900,117,0.024
MID2LM,GRADE2,9113591,167,0.086
MID2LM,GRADE2,9074694,137,0.058
STA2LT,GRADE2,9127632,1207,0.532
MID2LM,GRADE2,9121396,361,0.203
ANO2LT,GRADE2,9142793,1813,1
ANO2LT,GRADE2,9101492,1850,0.439
ANO2LT,GRADE2,9123498,822,0.286
ANO2LT,GRADE2,9075850,1765,0.737
ANO2LT,GRADE2,9144224,1355,0.629
ANO2LT,GRADE2,9099849,1754,0.53
ANO2LT,GRADE2,9135411,1521,0.689
ANO2LT,GRADE2,9099830,2248,1
ANO2LT,GRADE2,9123484,1574,0.528
ANO2LT,GRADE2,9080589,2053,0.685
ANO2LT,GRADE2,9144641,1441,0.496
ANO2LT,GRADE2,9080592,1859,0.804
ANO2LT,GRADE2,9142624,1949,0.495
ANO2LT,GRADE2,9084000,1674,1
ANO2LT,GRADE2,9081484,359,0.008
SEM2LT,GRADE2,9069214,2678,0.722
SEM2LT,GRADE2,9113285,3141,0.875
RIC2LU,GRADE2,9100836,1423,0.207
CUR2OD,GRADE2,9120297,1650,0.703
CUR2OD,GRADE2,9080551,797,0.494
CUR2OD,GRADE2,9135834,445,0.233
CUR2OD,GRADE2,9086949,785,0.288
CUR2OD,GRADE2,9100673,1124,0.441
CUR2OD,GRADE2,9099483,741,0.499
CUR2OD,GRADE2,9152363,2314,1
CUR2OD,GRADE2,9114256,2527,0.683
CUR2OD,GRADE2,9072833,744,0.354
CUR2OD,GRADE2,9119137,1034,0.496
CUR2OD,GRADE2,9113609,1624,0.631
CUR2OD,GRADE2,9114267,1174,0.385
DUN2OD,GRADE2,9146864,1929,0.806
DUN2OD,GRADE2,9148853,3724,1
DUN2OD,GRADE2,9149724,2503,0.877
DUN2OD,GRADE2,9080011,1658,0.62
DUN2OD,GRADE1,9100425,1366,0.814
DUN2OD,GRADE2,9091592,1761,0.822
DUN2OD,GRADE2,9070791,1901,0.652
DUN2OD,GRADE2,9112889,2e3,0.996
DUN2OD,GRADE2,9127291,2398,1
DUN2OD,GRADE2,9118859,2434,0.987
DUN2OD,GRADE2,9100603,0,0
DUN2OD,GRADE2,9080886,1851,0.366
RIC2LU,GRADE2,9140327,2546,0.366
SEM2LT,GRADE2,9075516,2302,0.522
DUN2OD,GRADE2,9142680,1770,0.566
DUN2OD,GRADE2,9068665,2790,0.701
RIC2LU,GRADE2,9142112,2600,0.596
ANO2LT,GRADE2,9080591,1786,0.848
ANO2LT,GRADE2,9092099,1367,0.411
SEM2LT,GRADE2,9142578,2246,1
ANO2LT,GRADE2,9151291,2410,0.266
DUN2OD,GRADE2,9088161,2380,1
ANO2LT,GRADE2,9147160,1927,1
TAR2OC,GRADE2,9081271,2021,0.695
TAR2OC,GRADE2,9087033,1232,0.574
TAR2OC,GRADE2,9151163,3249,1
TAR2OC,GRADE2,9379680,2219,0.564
BEL2LS,GRADE2,9120284,2071,0.752
BEL2LS,GRADE2,10531936,0,0
LAK2OC,GRADE2,9071725,2138,0.328
TAR2OC,GRADE2,9146709,2052,0.826
BEL2LS,GRADE2,9118132,3254,1
BEL2LS,GRADE2,9135584,2984,0.501
LAK2OC,GRADE1,9087817,1782,0.823
TAR2OC,GRADE1,9137117,1415,0.53
TAR2OC,GRADE2,9115178,3317,1
TAR2OC,GRADE2,9151958,975,0.211
TAR2OC,GRADE2,9143103,3071,0.868
AZA2LN,GRADE2,9142264,1108,0.526
AZA2LN,GRADE2,9087703,1317,0.385
AZA2LN,GRADE2,9111270,2147,1
AZA2LN,GRADE1,9121492,702,0.46
AZA2LN,GRADE2,9069266,2367,0.673
ANO2LT,GRADE2,10510288,386,0.082
SEM2LT,GRADE2,9171079,2575,0.951
SEM2LT,GRADE2,9112991,3541,0.985
SEM2LT,GRADE2,9086606,3779,1
SEM2LT,GRADE2,9113273,2144,1
SEM2LT,GRADE2,9113001,2391,0.709
SEM2LT,GRADE2,9132186,3164,1
SEM2LT,GRADE2,9147105,3336,1
SEM2LT,GRADE2,9100386,3409,1
SEM2LT,GRADE2,9112999,2103,0.75
SEM2LT,GRADE2,9113000,2537,1
SEM2LT,GRADE2,9113272,781,0.465
DUN2OD,GRADE2,9068836,1877,0.963
DUN2OD,GRADE2,9075857,2004,0.866
DUN2OD,GRADE1,9297322,783,0.138
DUN2OD,GRADE1,9084429,2354,0.786
ANO2LT,GRADE2,9172478,1162,0.554
SEM2LT,GRADE2,9139050,2703,0.687
SUT2OC,GRADE2,9081033,2053,0.689
SUT2OC,GRADE2,9297367,1749,0.496
SUT2OC,GRADE2,9077193,2859,0.929
SUT2OC,GRADE2,9147519,2024,0.645
SUT2OC,GRADE2,9112260,2980,1
SUT2OC,GRADE2,9086100,3435,0.852
SUT2OC,GRADE2,9296835,1745,0.713
AZA2LN,GRADE2,9068077,1327,0.316
AZA2LN,GRADE2,9068436,3994,1
AZA2LN,GRADE2,9068524,2014,0.693
AZA2LN,GRADE2,9143885,1908,0.846
AZA2LN,GRADE2,9140099,1264,0.612
AZA2LN,GRADE2,9148198,1463,0.405
AZA2LN,GRADE2,9148182,1623,0.651
AZA2LN,GRADE2,9139947,1936,0.661
AZA2LN,GRADE2,9075367,1709,0.624
AZA2LN,GRADE2,9143884,2019,0.62
AZA2LN,GRADE2,9143250,1655,0.613
AZA2LN,GRADE2,9148977,1444,0.578
AZA2LN,GRADE2,9073242,1611,0.594
AZA2LN,GRADE2,9073236,1203,0.292
AZA2LN,GRADE2,9142967,1852,0.848
AZA2LN,GRADE2,9148981,1338,0.564
AZA2LN,GRADE2,9143253,2540,0.836
AZA2LN,GRADE2,9127653,0,0
AZA2LN,GRADE2,9074371,0,0
AZA2LN,GRADE2,9068948,47,0
AZA2LN,GRADE2,9068072,1629,0.663
AZA2LN,GRADE2,9068073,0,0
AZA2LN,GRADE2,9148201,1387,0.55
AZA2LN,GRADE2,9143917,2044,0.806
AZA2LN,GRADE2,9151647,1437,0.58
AZA2LN,GRADE2,9135226,1394,0.425
AZA2LN,GRADE2,9068697,3222,0.913
AZA2LN,GRADE2,9068078,1311,0.524
AZA2LN,GRADE1,9075603,1506,0.631
AZA2LN,GRADE2,9073346,1077,0.379
AZA2LN,GRADE2,9139953,1680,0.661
AZA2LN,GRADE2,9140024,1778,0.604
AZA2LN,GRADE1,9135151,0,0
LAK2OC,GRADE2,9141995,2149,0.838
BEL2LS,GRADE2,9073398,3531,1
BEL2LS,GRADE2,9098922,2353,1
BEL2LS,GRADE2,9115570,2795,1
BEL2LS,GRADE2,9139456,2417,0.903
TAR2OC,GRADE2,9138688,3156,0.897
BEL2LS,GRADE2,9153036,0,0
BEL2LS,GRADE2,9151639,2925,1
BEL2LS,GRADE2,9079400,2435,0.794
BEL2LS,GRADE2,9089379,3744,1
BEL2LS,GRADE2,9150219,2615,1
BEL2LS,GRADE2,9087093,1596,0.562
BEL2LS,GRADE2,9087095,1097,0.223
BEL2LS,GRADE2,9114948,2220,0.79
BEL2LS,GRADE2,9117229,2571,0.812
BEL2LS,GRADE2,9140196,2271,0.604
BEL2LS,GRADE2,9115191,2219,0.895
BEL2LS,GRADE2,9116446,2158,0.931
BEL2LS,GRADE2,9082098,2841,1
BEL2LS,GRADE2,9079533,1560,0.522
BEL2LS,GRADE2,9087127,1261,0.288
BEL2LS,GRADE2,9151001,1466,0.453
BEL2LS,GRADE2,9137995,2114,0.806
BEL2LS,GRADE2,9115419,2744,1
BEL2LS,GRADE2,9115034,2612,0.625
BEL2LS,GRADE2,9115173,2843,0.945
BEL2LS,GRADE2,9079374,2027,0.836
BEL2LS,GRADE2,9135473,1135,0.312
BEL2LS,GRADE2,9086986,1895,0.891
BEL2LS,GRADE2,9115218,1888,0.441
BEL2LS,GRADE2,9150140,2896,1
BEL2LS,GRADE2,9115547,3145,1
BEL2LS,GRADE2,9114951,24,0.014
LEA2LN,GRADE2,9092138,2310,1
LEA2LN,GRADE2,9101641,2678,1
PER2LN,GRADE2,9139742,3275,0.927
LEA2LN,GRADE2,9106982,3467,1
MAD2LM,GRADE1,9147192,1883,1
LEA2LN,GRADE1,9084454,1695,0.513
LEA2LN,GRADE1,9130608,1177,0.401
LEA2LN,GRADE1,9106758,616,0.128
GUL2LN,GRADE1,9101996,3159,1
GUL2LN,GRADE1,9085916,2706,1
GUL2LN,GRADE1,9085833,3374,0.903
GUL2LN,GRADE1,9089206,3326,1
GUL2LN,GRADE1,9134967,2789,1
GUL2LN,GRADE1,9068270,2118,0.953
GUL2LN,GRADE1,9069172,3360,0.802
GUL2LN,GRADE1,9075466,1402,0.403
GUL2LN,GRADE1,9075473,3317,0.547
GUL2LN,GRADE1,9068611,3281,1
GUL2LN,GRADE1,9068616,2306,1
GUL2LN,GRADE1,9078274,4677,1
GUL2LN,GRADE1,9078268,2015,0.788
GUL2LN,GRADE1,9144341,2525,0.901
GUL2LN,GRADE1,9140209,4058,0.99
GUL2LN,GRADE1,9085788,3407,1
GUL2LN,GRADE1,9086029,1929,1
GUL2LN,GRADE1,9134968,2675,0.95
GUL2LN,GRADE1,9134958,2541,0.894
GUL2LN,GRADE1,9134663,2925,0.892
GUL2LN,GRADE1,9134864,2726,0.526
GUL2LN,GRADE1,9068277,3182,1
GUL2LN,GRADE1,9069164,2816,1
GUL2LN,GRADE1,9069133,3158,0.565
GUL2LN,GRADE1,9069130,1940,0.528
GUL2LN,GRADE1,9069142,3834,1
GUL2LN,GRADE1,9075525,3436,0.955
GUL2LN,GRADE1,9068645,2625,1
CAM2LM,GRADE2,9137614,0,0
CAM2LM,GRADE2,9148000,70,0.034
CAM2LM,GRADE2,9140875,52,0.006
CAM2LM,GRADE2,9142300,2,0
GUL2LM,GRADE2,9140699,525,0.284
GUL2LM,GRADE2,9140695,126,0.038
GUL2LM,GRADE2,9119973,218,0.066
GUL2LM,GRADE2,9142165,295,0.052
